Name,Ac,Activate,Aggravate,AntiTheft,Blessed,Blows,BrandAcid,BrandCold,BrandElec,BrandFire,BrandPois,Category,Cha,Chance1,Chance2,Chance3,Chance4,Chaotic,Con,Cost,Cursed,Dd,Dex,DrainExp,DreadCurse,Ds,EasyKnow,Feather,FreeAct,FriendlyName,HeavyCurse,HideType,HoldLife,IgnoreAcid,IgnoreCold,IgnoreElec,IgnoreFire,ImAcid,ImCold,ImElec,ImFire,Impact,Infra,InstaArt,Int,KillDragon,Level,Lightsource,Locale1,Locale2,Locale3,Locale4,NoMagic,NoTele,PermaCurse,Pval,Reflect,Regen,ResAcid,ResBlind,ResChaos,ResCold,ResConf,ResDark,ResDisen,ResElec,ResFear,ResFire,ResLight,ResNether,ResNexus,ResPois,ResShards,ResSound,Search,SeeInvis,ShElec,ShFire,ShowMods,SlayAnimal,SlayDemon,SlayDragon,SlayEvil,SlayGiant,SlayOrc,SlayTroll,SlayUndead,SlowDigest,Speed,Stealth,Str,SubCategory,SustCha,SustCon,SustDex,SustInt,SustStr,SustWis,Telepathy,Teleport,ToA,ToD,ToH,Tried,Tunnel,Vampiric,Vorpal,Weight,Wis,Wraith,XtraMight,XtraShots,Character,Colour
Crown:Jewel Encrusted Crown,0,False,False,False,False,False,False,False,False,False,False,Crown,False,1,0,0,0,False,False,2000,False,1,False,False,False,1,False,False,False,& Jewel Encrusted Crown~,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,False,50,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,40,False,False,False,False,],Purple
Crown:Lead Crown,0,False,False,False,False,False,False,False,False,False,False,Crown,False,0,0,0,0,False,False,1000,False,1,False,False,False,1,False,False,False,& Lead Crown~,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,44,False,0,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,20,False,False,False,False,],Black
DeathBook:[Black Mass],0,False,False,False,False,False,False,False,False,False,False,DeathBook,False,1,0,0,0,False,False,1000,False,1,False,False,False,1,False,False,False,[Black Mass],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,?,Grey
DeathBook:[Black Prayers],0,False,False,False,False,False,False,False,False,False,False,DeathBook,False,1,0,0,0,False,False,100,False,1,False,False,False,1,False,False,False,[Black Prayers],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,10,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,?,Grey
DeathBook:[Cultes des Goules],0,False,False,False,False,False,False,False,False,False,False,DeathBook,False,1,0,0,0,False,False,25000,False,1,False,False,False,1,False,False,False,[Cultes des Goules],False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,50,False,50,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,?,Black
DeathBook:[Necronomicon],0,False,False,False,False,False,False,False,False,False,False,DeathBook,False,3,0,0,0,False,False,100000,False,1,False,False,False,1,False,False,False,[Necronomicon],False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,90,False,90,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,30,False,False,False,False,?,Black
Digging:Dwarven Pick,0,False,False,False,False,False,False,False,False,False,False,Digging,False,1,0,0,0,False,False,600,False,1,False,False,False,4,False,False,False,& Dwarven Pick~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,False,50,0,0,0,False,False,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,200,False,False,False,False,\,Blue
Digging:Dwarven Shovel,0,False,False,False,False,False,False,False,False,False,False,Digging,False,1,0,0,0,False,False,200,False,1,False,False,False,3,False,False,False,& Dwarven Shovel~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,False,40,0,0,0,False,False,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,120,False,False,False,False,\,BrightBlue
Digging:Gnomish Shovel,0,False,False,False,False,False,False,False,False,False,False,Digging,False,4,0,0,0,False,False,100,False,1,False,False,False,2,False,False,False,& Gnomish Shovel~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,20,0,0,0,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,60,False,False,False,False,\,BrightGreen
Digging:Orcish Pick,0,False,False,False,False,False,False,False,False,False,False,Digging,False,4,0,0,0,False,False,300,False,1,False,False,False,3,False,False,False,& Orcish Pick~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,False,30,0,0,0,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,150,False,False,False,False,\,Green
Digging:Pick,0,False,False,False,False,False,False,False,False,False,False,Digging,False,16,0,0,0,False,False,50,False,1,False,False,False,3,False,False,False,& Pick~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,10,0,0,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,150,False,False,False,False,\,Grey
Digging:Shovel,0,False,False,False,False,False,False,False,False,False,False,Digging,False,16,0,0,0,False,False,10,False,1,False,False,False,2,False,False,False,& Shovel~,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,5,0,0,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,60,False,False,False,False,\,Grey
DragArmor:Balance Dragon Scale Mail,30,True,False,False,False,False,False,False,False,False,False,DragArmor,False,16,0,0,0,False,False,100000,False,2,False,False,False,4,False,False,False,Balance Dragon Scale Mail~,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,90,False,90,0,0,0,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,False,False,False,False,False,False,False,False,10,0,-2,False,False,False,False,200,False,False,False,False,[,Silver
DragArmor:Black Dragon Scale Mail,30,True,False,False,False,False,False,False,False,False,False,DragArmor,False,8,0,0,0,False,False,30000,False,2,False,False,False,4,False,False,False,Black Dragon Scale Mail~,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,60,False,60,0,0,0,False,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,10,0,-2,False,False,False,False,200,False,False,False,False,[,Black
DragArmor:Blue Dragon Scale Mail,30,True,False,False,False,False,False,False,False,False,False,DragArmor,False,8,0,0,0,False,False,35000,False,2,False,False,False,4,False,False,False,Blue Dragon Scale Mail~,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,40,False,40,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,10,0,-2,False,False,False,False,200,False,False,False,False,[,Blue
DragArmor:Bronze Dragon Scale Mail,30,True,False,False,False,False,False,False,False,False,False,DragArmor,False,8,0,0,0,False,False,30000,False,2,False,False,False,4,False,False,False,Bronze Dragon Scale Mail~,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,55,False,55,0,0,0,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,False,False,False,False,False,False,False,False,10,0,-2,False,False,False,False,200,False,False,False,False,[,BrightBrown
DragArmor:Chaos Dragon Scale Mail,30,True,False,False,False,False,False,False,False,False,False,DragArmor,False,16,0,0,0,False,False,70000,False,2,False,False,False,4,False,False,False,Chaos Dragon Scale Mail~,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,75,False,75,0,0,0,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,False,False,False,False,False,False,False,False,10,0,-2,False,False,False,False,200,False,False,False,False,[,Purple
DragArmor:Gold Dragon Scale Mail,30,True,False,False,False,False,False,False,False,False,False,DragArmor,False,8,0,0,0,False,False,40000,False,2,False,False,False,4,False,False,False,Gold Dragon Scale Mail~,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,65,False,65,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,False,False,False,False,False,False,False,10,0,-2,False,False,False,False,200,False,False,False,False,[,Gold
DragArmor:Green Dragon Scale Mail,30,True,False,False,False,False,False,False,False,False,False,DragArmor,False,8,0,0,0,False,False,80000,False,2,False,False,False,4,False,False,False,Green Dragon Scale Mail~,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,70,False,70,0,0,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False,10,0,-2,False,False,False,False,200,False,False,False,False,[,Green
